npaid	smiles
NPA020395	CC[C@H](C)[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)CC(CCCCCCCCCCCCN=C(N)N)O)C)C)CC(=O)N)[C@@H](C)O)C(C)C
NPA020396	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O1)C)CCC(=O)N)[C@@H](C)O)CCC2=CC=CC=C2)C(C)C)NC(=O)CC(CCCCCCCCCCCCN=C(N)N)O
NPA020398	CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C
NPA020399	C[C@H]1C(=O)N(C2CSC(C(C(=O)N([C@H](C(=O)OC[C@H](C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)[C@@H](NC(=O)[C@@H](COC(=O)[C@@H](N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C
NPA020400	CCC[C@@H]1C/C=C/C=C/C=C/C=C/[C@@H](C[C@H]2[C@@H]([C@H](C[C@](O2)(C[C@H](CCCC(=O)C[C@H]([C@@H](C(=O)O1)CC)O)O)O)O)C(=O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O
NPA020401	CC[C@@H]1C(=CC[C@@H](O1)/C(=C/[C@H](C)/C=C/[C@H]2[C@H]([C@@H]2/C=C/[C@H]3[C@@H]([C@H](C[C@H](O3)CC(=O)O)O)O)C)/C)C
NPA020407	CC[C@@H](C)[C@H]([C@H](C)C(=O)[C@H](C)/C=C(\C)/C[C@H](C)[C@H]1[C@@H](C(=O)O1)C)O
NPA020408	CC[C@H]1[C@@H](OC1=O)[C@@H](C)C/C(=C/[C@@H](C)C(=O)[C@@H](C)[C@@H]([C@H](C)CC)O)/C
NPA020418	CCCCCCCCCC1CCCC(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)C(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)C)C(C)O
NPA020419	CCCCCCCCCCCCCC(CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](CCCN)C(=O)N[C@H]1CC2=CC=C(C=C2)OC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)[C@@H](C)O)CCC(=O)O)C)CCC(=O)N)CC4=CC=C(C=C4)O)[C@@H](C)CC)O
NPA020420	CC(C)CCCCCCC(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H]([C@H](CC)C)NC([C@H](CCC(O)=O)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)=O
NPA020421	O=C(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H]([C@H](CC)C)NC([C@H](CCC(O)=O)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)CCCCCCCCC
NPA020422	CCCCCCCCCC(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H]([C@H](CC)C)NC([C@H]([C@@H](CC(O)=O)C)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)=O
NPA020423	CC(C)CCCCCCC(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H]([C@H](CC)C)NC([C@H]([C@@H](CC(O)=O)C)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)=O
NPA020424	O=C(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H](C(C)C)NC([C@H]([C@H](C)CC(O)=O)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)CCCCCCC(C)CC
NPA020425	O=C(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H]([C@H](CC)C)NC([C@H](CCC(O)=O)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)CCCCCCC(C)CC
NPA020426	O=C(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H]([C@H](CC)C)NC([C@H]([C@H](C)CC(O)=O)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)CCCCCCC(C)CC
NPA020427	CC(C)CCCCCCC(N[C@H](C(N[C@@H](C(N[C@H](C(N[C@H]1[C@@H](C)OC([C@H](C(C)C)NC([C@H](CCC(O)=O)NC([C@@H](CC(N)=O)NC(CNC([C@H]([C@@H](OC)C(O)=O)NC([C@@H](CCCCN)NC([C@H](CC(O)=O)NC([C@H](C)NC(CN(C)C1=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)[C@@H](O)C(N)=O)=O)CCC(O)=O)=O)CC2=CNC3=CC=CC=C32)=O
NPA020429	C[C@@H]1CC[C@@]2(CC[C@@H]([C@@H](O2)[C@H](C)CC[C@@H]([C@H](C)C(=O)C[C@H]([C@H]([C@@H](C(C)C)OC(=O)C[C@H](C3=C(C(=O)OC3=O)C)O)OC)O)O)C)O[C@H]1CC[C@H](C)C(=O)C
NPA020434	CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)[C@]1(CO1)C)NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)C
NPA020463	CCC[C@@H]1C[C@@H]([C@H](/C=C/[C@H](CC(=O)O1)O)O)O
NPA020464	CCC[C@@H]1C[C@@H]([C@H](/C=C/[C@H](CC(=O)O1)OC)O)O
NPA020465	CCC([C@@H]1C[C@@H]([C@H](/C=C/C=C\C(=O)O1)O)O)O
NPA020466	CC(C[C@@H]1C[C@@H]([C@H](/C=C/C=C\C(=O)O1)O)O)O
NPA020467	CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C
NPA020468	CC(C)CCCCCCCCCCCCC1=CC(=CC(=C1)OS(=O)(=O)O)OS(=O)(=O)O
NPA020472	C[C@@H](CCC1=CC=CC=C1)/C=C(\C)/[C@@H]([C@H](C)/C=C(\C)/C=C/C=C\C=C\C=C(/C)\C(=O)N[C@@H](C)CO)O
NPA020493	CCC(C)C(C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CO)C(C)C)NC(=O)C2CCCN2C(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(CC(=O)N)NC(=O)C(C)(C)NC(=O)C
NPA020494	CCCCCCCC1C(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)CNC(=O)O1)C(C)C)CO)C(C)C)C(C)CC)C)C
NPA020495	CCCCC1C(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)CNC(=O)O1)C(C)C)CO)C(C)C)C(C)CC)C)C
NPA020496	CCCCCCC1C(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)CNC(=O)O1)C(C)C)CO)C(C)C)C(C)C)C)C
NPA020515	CCCCCCCCCCCCCC(C(C)C1C(C(=O)NC(C(=O)NC(C(=O)NC(=C)C(=O)O1)C(C)OS(=O)(=O)O)C(C)C)C)O
NPA020516	CCCCCCCCCCCCCC(C(C)C1C(C(=O)NC(C(=O)NC(C(=O)NC(=C)C(=O)O1)C(C)O)C(C)C)C)O
NPA020521	C1=CC(=O)C(=O)C=C1N[C@@H](CCC(=O)N)C(=O)O
NPA020527	COC1=C(O)C2=C(C(=O)[C@]3(O)COC(C)(O)CC3C2=O)C(O)=C1
NPA020528	CCOC1(C)CC2C(=O)C3=C(C(=O)[C@]2(O)CO1)C(O)=CC(OC)=C3O
NPA020535	CNC(=O)CCC1=CC=C(C=C1)O
NPA020552	CC(=CC[C@@H]1[C@@](O1)(C)[C@@H]2[C@@H]([C@@H](CCC2=C)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC)C
NPA020560	CC(C)[C@H]1C(=O)N2CCC[C@@H]2C(=O)N1
NPA020561	CC(C)[C@@H](C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C[C@H](CNC(=NC)N)O)C(=O)N(C)[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@@H](CCCN=C(N)N)[N+](C)(C)C
NPA020576	C1=CC(=CC(=NO)C1O)CO.C1=CC(=CC(=NO)C1O)C=O.C1=CC(=CC(=NO)C1O)C=O.[Fe]
NPA020577	COC1=CC=C(C=C1)[C@@H]2[C@@H](OC(=O)N2)CO
NPA020578	CCCCCCCCC[C@H](CC(=O)N[C@H]1COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)/C(=C/C)/NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)CO)CCN)CCN)CCCN=C(N)N)CC2=CC=CC=C2)[C@@H](C(=O)O)O)[C@@H](CCl)O)O
NPA020585	CCCCC/C=C/C=C/[C@@H](C/C=C/C=C/C(=O)O[C@H]1[C@@H]([C@H](O[C@]2([C@@H]1O)C3=C(C=C(C=C3CO2)O)O)CO)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)COC(=O)/C=C/C5=CC=CC=C5)O)O)O)O
NPA020588	CC(C)CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C=O
NPA020596	C/C=C/C=C\C=C/C(C(C)C(CCC(C)C1C(C=CC(=O)O1)C)OP(=O)(O)O)O
NPA020599	CC1CCC(CC(CC(/C=C/C=C/CC(CC(=O)CC(/C=C/C=C/C=C/CC(CC(CCCCCCCC(CC(CC(OC(=O)CC2(CC(C(C(O2)C(C(C(/C=C\C=C(\C(C(C(CC1O)O)C)O)/C)C)O)C)C)O)O)/C=C/C=C/C(C)CCC(C3=C(C(=O)C=C(C3=O)O)SC)OC)O)O)O)O)O)O)O)O)O
NPA020600	C[C@@H]1CCCC[C@H](C[C@H](C[C@@H](OC(=O)C[C@]2(C[C@@H]([C@@H]([C@H](O2)[C@@H]([C@H]([C@@H](/C=C\C=C(\[C@@H]([C@H]([C@@H](C[C@@H]([C@H](CC[C@@H](C[C@H](C[C@H](/C=C/C=C\C[C@H](CC(=O)C[C@@H](/C=C/C=C\C=C/C[C@H](C[C@@H](CC1)O)O)O)O)O)O)O)C)O)O)C)O)/C)C)O)C)C)O)O)/C=C/C=C/[C@H](C)CC[C@H](C3=C(C(=CC(=C3SC)O)O)O)OC)O)O
NPA020601	C[C@H]1CCCC[C@@H](C[C@@H](C[C@@H](OC(=O)C[C@]2(C[C@@H]([C@@H]([C@H](O2)[C@H]([C@@H]([C@H](/C=C\C=C(\[C@H]([C@@H]([C@@H](C[C@H]([C@H](CC[C@@H](C[C@H](C[C@@H](/C=C/C=C\C[C@H](CC(=O)C[C@H](/C=C/C=C\C=C/C[C@@H](C[C@@H](CC1)O)O)O)O)O)O)O)C)O)O)C)O)/C)C)O)C)C)O)O)/C=C/C=C/[C@H](C)CC[C@H](C3=C(C(=O)C=C(C3=O)O)SC)OC)O)O
NPA020602	CC[C@@H](C)[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@@H](C(=O)N[C@H](C(=O)N([C@@H](C(=O)N2CCC[C@@H]2C(=O)N1)CC3=CC=CC=C3)C)CC4=CC=CC=C4)C(C)C)C)[C@@H](C)[C@@H](C)O)C(C)(C)O)C)CC(C)C)C(C)C)C
NPA020603	CC[C@H](C)[C@@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@@H](C(=O)O[C@H](C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)C)CC4=CC=CC=C4)C(C)C)C)[C@@H](CC)CO)C(C)(C)O)C)CC(C)C)C(C)C)C
NPA020604	CC[C@H](C)[C@H]1C(=O)N([C@@H](C(=O)N[C@H](C(=O)N([C@@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)N[C@@H](C(=O)N([C@@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)C)CC4=CC=CC=C4)C(C)C)C)[C@@H](C)CCO)C(C)(C)O)C)CC(C)C)C(C)C)C
NPA020605	CC[C@H](C)[C@H]1C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)O[C@H](C(=O)N([C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=C(C=C3)O)C)CC4=CC=CC=C4)C(C)C)C)[C@@H](C)CC)C(C)(C)O)C)CC(C)C)C(C)C)C
NPA020606	CC[C@H](C)[C@@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@@H](C(=O)O1)C(C)(C)O)C)CC(C)C)C(C)C)C)CC[S@](=O)C)CC3=CC=CC=C3)C)CC4=CC=CC=C4)C(C)C)C
NPA020607	C[C@H]([C@H](C(=O)N/C=C\1/C[C@H]([C@@H](O1)N2C=CC(=O)NC2=O)O)NC(=O)[C@@H](CCSC)NC(=O)N[C@@H](CC3=CC(=CC=C3)O)C(=O)O)N(C)C(=O)[C@H]4CC5=C(CN4)C=CC(=C5)O
NPA020608	C[C@@H]([C@@H](C(=O)N/C=C\1/C[C@@H]([C@H](O1)N2C=CC(=O)NC2=O)O)NC(=O)[C@@H](CCSC)NC(=O)N[C@H](CC3=CC(=CC=C3)O)C(=O)O)N(C)C(=O)[C@H]4CC5=C(CN4)C(=CC=C5)O
NPA020609	CC1C=CC(=O)OC1/C=C/C(=C\C(C)C/C=C\C(=C/C(C)C(=O)C(C)C(C(C)C/C(=C\CO)/C)O)\C)/C
NPA020624	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCCCC[C@@H](C(=O)N[C@@H](C(=O)N1)CCCN)NC(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)C2=CSC(=N2)C(=O)[C@H](C)CC)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4
NPA020625	CCCCC/C=C/C=C/C=C/C(C(C)C(C/C=C/C1C(C=CC(=O)O1)O)OS(=O)(=O)O)O
NPA020626	C[C@H]([C@@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C1=C(C(=CC=C1)O)O)O
NPA020631	CCC[C@@H]1C2=C(C=C(O1)C)C=C3C(=C2O)C(=O)C(=C(C3=O)CC(=O)C)[C@@H]4OC[C@H]([C@@H](O4)CO)O
NPA020638	CC1CC[C@H](N1C(=O)[C@@H](C(=C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C2=C(C(=C(C=C2)C)O)N)C(=O)N(C)CC(=O)N(C)[C@H](C=O)C(C)C
NPA020645	C/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/C=C/C/C(=C/CC1=C(C(=O)C(=C(N1O)OC)OC)C)/C)OC
NPA020653	CC[C@@H](C(=O)C(=O)N[C@H](CC(C)C)C(=O)N([C@@H](C(C)C)C(=O)O)C(=O)[C@H](C(C)CC(=O)[C@H](C(C)C)N)N)N
NPA020658	C/C=C/C=C/C(=O)C[C@H](CCO)O
NPA020659	C/C=C/CC[C@@H](C[C@H](CCO)O)O
NPA020666	C[C@@H]([C@@H](C)O)[C@H](C(=O)N[C@@](C)(CO)C(=O)O)O
NPA020670	CC1C(=O)N(C2(C1(C(CC(C)C(/C=C/C=C/CNC(=O)C(C)(C)C(/C(=C/C=C/C=C/CC3=CN=C(O3)C)/C)O)O)OC)O)C(OC2=O)C)C
NPA020671	CC1C(=O)N(C2(C1(C(CC(C)C(/C=C/C=C/CNC(=O)C(C)(C)C(/C(=C/C=C/C=C/CC3=CN=C(O3)C)/C)O)O)OC)O)C(OC2=O)COC)C
NPA020681	C[C@@H]1[C@@H]([C@](NC1=O)([C@H](C(C)C)O)C(=O)SC[C@@H](C(=O)O)NC(=O)C)O
NPA020685	C1C[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2C1)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCCC(=O)[C@@H]5CO5
NPA020686	C1CCN2[C@H](C1)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C2=O)CC3=CC=CC=C3)CC4=CC=CC=C4)CCCCCC(=O)[C@@H]5CO5
NPA020689	CCC(C)C(C(=O)NC1C(OC(=O)C2CCCNN2C(=O)C(NC(=O)C3CCCNN3C(=O)C(NC(=O)C(NC1=O)CC(C)C)C(C)C)CC(C)C)C)NC=O
NPA020691	CC[C@H](C)[C@H](C(=O)N[C@H]1[C@H](OC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C/C2=CNC3=CC=CC=C32)/NC(=O)[C@@H](NC(=O)/C(=C\C)/NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)[C@@H](C)O)CO)[C@H](C(C)C)O)CO)CCCN)CC4=CC=CC=C4)C(C)C)N
NPA020692	CC[C@H](C)[C@@H](C(=O)N[C@@H]1[C@H](OC(=O)[C@H](NC(=O)[C@@H](NC(=O)/C(=C(/C2=CNC3=CC=CC=C32)\O)/NC(=O)[C@H](NC(=O)/C(=C/C)/NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)[C@H](C)O)CO)[C@H](C(C)C)O)CO)CCCN)CC4=CC=CC=C4)C(C)C)N
NPA020693	CC[C@@H](C)[C@@H](C(=O)N[C@H]1[C@@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)/C(=C\C)/NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)[C@@H](C)O)CO)[C@H](C(C)C)O)CO)[C@H](C2=CNC3=CC=CC=C32)O)CCCN)CC4=CC=CC=C4)C(C)C)N
NPA020696	C[C@@H]1C[C@H]1/C=C\[C@H]2C[C@@H]2[C@@H]3C[C@H]3[C@H]4C[C@H]4[C@@H]5C[C@@H]5/C=C/C=C/C(=O)NC[C@H]6[C@@H]([C@H]([C@@H](O6)N7CCC(=O)NC7=O)O)O
NPA020698	CC1CCC(C(C(CC(C(/C=C\C(C(C(=O)OC(C(/C=C\C=C/C(C(C(CC(CC2CC3CC(C(C(O3)(CC1O)O)OC(=O)CC(=O)O2)O)O)O)C)O)C)C(C)CC(C)CCC/C=C/CCCNC(=NC)N)C)O)C)O)O)C)O.C(C(=O)O)C(=O)O
NPA020699	CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCCC(C(=O)N)N)N
NPA020702	CC(C)C[C@@H](C(=O)N1CCC[C@@H]1C(=O)N2CCC[C@@H]2C(=O)O)NC(=O)[C@@H]([C@@H](CC3=CC=CC=C3)N)O
NPA020706	C1=CC(=CC=C1C[C@@H](C(=O)N[C@H]([C@@H]2[C@@H]([C@H]([C@@H](O2)N3C=C(NC3=O)C=O)O)O)C(=O)O)N)O
NPA020708	CC(C)CC[C@H]([C@@H]1[C@H](COC1=O)CO)O
NPA020709	CCCCCC[C@@H]([C@H]1[C@@H](COC1=O)CO)O
NPA020711	CC(C)[C@H]1C(=O)OC[C@@H](C(=O)N2CCCC[C@@H]2C(=O)NCC(=O)N(CC(=O)N([C@@H](C(=O)OC[C@H](C(=O)N3CCCC[C@@H]3C(=O)NCC(=O)N(CC(=O)N1C)C)NC(=O)C4=NC5=CC=CC=C5C=C4O)C(C)C)C)C)NC(=O)C6=NC7=CC=CC=C7C=C6O
NPA020713	C[C@@]1(CS[C@H](N1C)[C@@H]2CSC(=N2)C3=CC=CC=C3O)C(=O)O
NPA020714	C[C@@]1(CS[C@@H](N1C)[C@@H]2CSC(=N2)C3=CC=CC=C3O)C(=O)O
NPA020716	C[C@H]1C2=NC(=CS2)C(=O)NC(=C)C(=O)NC(=C)C3=NC(=CO3)C4=C(C=CC(=N4)C(=O)NC(=C)C(=O)NC(=C)C(=O)NC(=C)C(=O)NC(=C)C(=O)O)C5=NC(=CS5)C(=O)N[C@@H](C(=O)N[C@@H](C6=NC(=CO6)C(=O)NCC7=NC(=CS7)C(=O)N1)CSC)[C@@H](C)O
NPA020717	CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@H](C(=O)NC(C(=O)N[C@@H](C(=O)N1)[C@H](C(C)C)O)[C@@H](C2=CC=C(C=C2)O)O)NC(=O)[C@H]([C@@H](C(=O)N)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N)C(=O)N
NPA020730	CC[C@@]1(C(=C(C(=O)S1)C)O)/C=C(\C)/C=C
NPA020740	CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](COP(=O)(O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O)N
NPA020741	C[C@H]1[C@@H](C/C=C\C=C\C=C\[C@H](CC(=O)NC2=CC(=CC(=C2)CC/C=C(/[C@@H]1O)\C)O)OC)OC(=O)[C@H](C)NC(=O)CCC(C)C
NPA020742	C[C@H]1[C@H](C/C=C\C=C\C=C\[C@@H](CC(=O)NC2=CC(=CC(=C2)CC/C=C(/[C@H]1O)\C)O)OC)OC(=O)[C@H](C)NC(=O)C3=CCCCC3
NPA020743	CC[C@H]([C@H]([C@H](C(C)C)NC(=O)/C=[N+](\[O-])/OC)O)C(=O)O
NPA020744	C[C@@H]([C@H]([C@@H](C(C)C)NC(=O)/C=[N+](\[O-])/OC)O)C(=O)O
NPA020747	CN1[C@@H](CC2=CC=C(C=C2)OC3=C(C4=CC(=C3)[C@H](C(=O)N[C@@H](C1=O)C5=CC(=C(C(=C5)Cl)O)Cl)NC(=O)[C@@H](NC(=O)[C@@H](CC6=CNC7=C6C=CC4=C7)NC(=O)C(=O)C8=CC(=C(C(=C8)Cl)O)Cl)C9=CC(=C(C(=C9)Cl)O)Cl)O)C(=O)NC(C1=CC=C(C=C1)O)C(=O)O
NPA020750	CCC1=C(C=C(C=C1O)[C@@H](C(=O)NCC(=O)O)N=C(N)N)O
NPA020751	CC(C)C1=C(C=C(C=C1O)[C@@H](C(=O)NCC(=O)O)N=C(N)N)O
NPA020755	CC/C=C/C=C\[C@@]1(C(=O)C2=C(O1)O[C@H](CC2=O)C)C
NPA020763	CC(CCC/C=C/C=C/CCCC(=O)/C=C/C=C/CCCCCN(C(=N)N)O)C(CC(CC(C(C(=O)NCC(=O)O)O)O)O)O
NPA020764	C(CC/C=C/C=C/C(=O)CCC/C=C/C=C/CCCCC(CC(CC(C(C(=O)NCC(=O)O)O)O)O)O)CCN(C(=N)N)O
NPA020765	CCCCCCCCC/C=C/C=C/C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1C[C@H](CCNC(=O)/C=C\[C@@H](NC1=O)C)O
NPA020766	CCCCC/C=C/CC/C=C/C=C/C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1C[C@H](CCNC(=O)/C=C\[C@@H](NC1=O)C)O
NPA020767	CCCCCCC/C=C/C=C/C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1C[C@H](CCNC(=O)/C=C\[C@@H](NC1=O)C)O
NPA020798	CCC1/C=C(/C(C/C=C/C=C(/C(=O)OC(C/C=C(/C=C(/[C@H]1O[C@@H]2[C@@H](C([C@H](C(O2)(C)C)O)O)OC(=O)C(C)C)\C)\C)C(C)O)\CO[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)C)O)OC)O)\C
NPA020799	CCC1/C=C(/C(C/C=C/C=C(/C(=O)OC(C/C=C(/C=C(/[C@H]1O[C@@H]2[C@@H](C([C@H](C(O2)(C)C)O)O)OC(=O)C(C)C)\C)\C)C(C)O)\CO[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)\C
NPA020800	C[C@@H]1[C@H](/C=C/O[C@]2(C(=O)C3=C4C(=O)C=C(C(=O)C4=C(C(=C3O2)C)O)NC(=O)/C(=C/C=C/[C@@H]([C@@H]([C@@H]([C@@H]([C@@H]([C@H]1OC(=O)C)C)O)C)O)[C@@H](C)OC(=O)C(C)(C)CC(=O)O)/C)C)O[C@@H]5C[C@H]6[C@@H]([C@@H](O5)C)OCO6
NPA020809	C[C@@H](C(=O)N[C@@H](CNC(=O)[C@H]1[C@@H](O1)C(=O)N)C(=O)O)N
NPA020810	CCCCCC[C@H]1[C@@H](OC1=O)C[C@H](CCCCC)OC(=O)[C@H](C(C)C)NC=O
NPA020817	CC[C@@H](C)/C=C/C(=O)N1C[C@H](C[C@H]1C(=O)N[C@H](C[C@@H](C)C[C@@H](CC(=O)CC)O)C(=O)N[C@H]([C@@H](C(C)C)O)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)N[C@@H](C)C[N+](C)(C)[O-])C
