npatlas_id	smiles
NPA024803	C=C[C@H]1C[C@@H]2C[C@@H]3[C@H]4C/C=C\C(O)=NCCC(O)C5N=C(O)C(=C(O)/C=C/[C@@H]4CC(=O)[C@H]3[C@@H]2[C@H]1C)C5=O
NPA024801	CC[C@H](C)[C@H]1N=C(O)[C@@H](N=C(O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C)O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N=C(O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O
NPA024800	COc1ccc(C[C@H]2C(=O)O[C@H](C)[C@H](N=C(O)C(CC(C)C)N(C)C(=O)[C@@H]3CCCN3C(=O)[C@H](C)O)C(O)=N[C@H](C(C)C)[C@@H](O)CC(=O)O[C@@H](C(C)C)C(=O)[C@H](C)C(O)=N[C@@H](CC(C)C)C(=O)N3CCC[C@H]3C(=O)N2C)cc1
NPA024798	CCCCCC(O)=N[C@@H](CC(=O)O)C(O)=N[C@H]1C(O)=N[C@@H](CCCNC(=N)N)C(O)=NC2CCC(O)N(C2=O)[C@@H]([C@H](C)CC)C(=O)N(C)[C@@H](Cc2ccc(O)cc2)C(O)=N[C@@H]([C@@H](C)CC)C(=O)O[C@@H]1C
NPA024797	C/C(=C\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H]1N=C(/C=C/c2ccc[nH]2)O[C@@H]1C)C(O)=NC(CC(=N)O)C(=O)O
NPA024796	C/C(=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H]1N=C(/C=C/c2ccc[nH]2)O[C@@H]1C)C(O)=NC(CC(=N)O)C(=O)O
NPA024792	C/C(=C/C=C/C=C/C(C)C(=O)O)N=C(O)CC(O)/C(C)=C\C=C/C=C(C)/C=C/C=C\CCCN=C(O)C(O)CC(C)C
NPA024789	CCCCCCCCCCCCCCCCCCCC(=O)N(O)CCCC[C@H](N=C(O)[C@H]1COC(c2ccccc2O)=N1)C(=O)O[C@H](C)CC(O)=N[C@H]1CCCCN(O)C1=O
NPA024786	CN=C(O)[C@@H](C)[C@H]1C(=O)/C(=C(O)/C=C/C(C)=C/[C@@H](C)[C@H]2O[C@@]3(C)O[C@H](C=C[C@@]34CO4)[C@@H]2C)C(=O)N1[C@@H]1CC[C@H](O)[C@H](C)O1
NPA024784	COC[C@@H]([C@H](O)[C@H](O)C(O)=NCC[C@H](C)c1nc(/C=C/C[C@@H]2O[C@]3(C[C@@H](O)[C@@H]2C)O[C@H]([C@H](C[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C(C)=C/C=C/C(C)=C\C#N)OC)[C@H](OP(=O)(O)O)C3(C)C)co1)N(C)C
NPA024783	COC[C@@H]([C@H](O)[C@H](O)C(O)=NCC[C@H](C)c1nc(/C=C/C[C@@H]2O[C@]3(C[C@@H](O)[C@@H]2C)O[C@H]([C@H](C[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C(C)=C/C=C/C(C)=C/C(=N)O)OC)[C@H](OP(=O)(O)O)C3(C)C)co1)N(C)C
NPA024779	C[C@@H]1[C@H](OC2C[C@@H](O)[C@@H](O)[C@H](C)O2)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O
NPA024776	CCCC(=O)O[C@H]1C[C@H]2C[C@@H](O)C[C@@H](C[C@@H](C)/C=C/C=C\C[C@H]3O[C@H](C[C@H]3C)[C@H](O)C[C@H]3OC(=O)[C@@]1(O)[C@H]3OC(=O)CCC)O2
NPA024775	CC(=O)O[C@H]1C[C@H]2C[C@@H](O)C[C@@H](C[C@@H](C)/C=C/C=C\C[C@H]3O[C@H](C[C@H]3C)[C@H](O)C[C@H]3OC(=O)[C@@]1(O)[C@H]3O)O2
NPA024774	CCCC(=O)O[C@H]1C[C@H]2C[C@@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@H]3OC)C[C@@H](C[C@@H](C)/C=C/C=C\C[C@H]3O[C@H](C[C@H]3C)[C@H](O)C[C@@H]3C[C@]1(O)C(=O)O3)O2
NPA024773	CO[C@H]1[C@H](O[C@@H]2C[C@@H]3C/C=C/C(=O)O[C@@H](CO)C[C@@H](O)[C@H]4C[C@@H](C)[C@@H](C/C=C\C=C\[C@H](C)C[C@H](C2)O3)O4)O[C@@H](C)[C@H](O)[C@H]1O
NPA024767	C/C=C(\N=C(O)C[C@H](O)CCCCCCC)C(=O)N1CCC[C@@H]1C(O)=N[C@@H](C(O)=N[C@@H](C(O)=N[C@H](C)C(O)=N[C@H](C)C(O)=N[C@@H](C)C(O)=N[C@@H](C(O)=N[C@H](CO)C(O)=N[C@H](C)C(O)=N[C@@H](C(O)=N[C@H](C)C(O)=N[C@H](CC(C)C)C(O)=N/C(=C\C)C(O)=N[C@H]1C(O)=N[C@@H](C)C(O)=N[C@@H](CCN)C(O)=N[C@H](CO)C(O)=N[C@@H](Cc2ccccc2)C(=O)O[C@@H]1C)C(C)C)C(C)C)C(C)C)[C@H](C)CC
NPA024766	CCC(C(=O)O)C(=O)O[C@H]1[C@@]2(C)O[C@H]2C(=O)C2=C(O)c3c(ccc(-c4ccc5c(c4O)C(O)=C4C(=O)[C@@H]6O[C@]6(C)[C@H](OC(=O)C(CC)C(=O)O)[C@]4(C)O5)c3O)O[C@]21C
NPA024756	COC1/C=C/C=C(\C)CC(C)C(O)C(C)/C=C(C)/C=C(\C)C(=O)OC1C(C)C(O)C(C)C1(O)CC(OC(=O)/C=C/C(=O)O)C(C)C(C(C)C)O1
NPA024755	CCCCCCCCCC(O)CC(O)=NC(CC(C)C)C(O)=NC(CC(=O)O)C(O)=NC1C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(CCC(=N)O)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(=O)OC1C
NPA024754	CCCCCC/C=C/CC(O)CC(O)=NC(CC(C)C)C(O)=NC(CC(=O)O)C(O)=NC1C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(CCC(=N)O)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(=O)OC1C
NPA024753	CCCCCCCC(O)CC(O)=NC(CC(C)C)C(O)=NC(CC(=O)O)C(O)=NC1C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(CCC(=N)O)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(=O)OC1C
NPA024752	CCCCCCCC(O)CC(O)=NC(CC(C)C)C(O)=NC(CCC(=O)O)C(O)=NC1C(O)=NC(C(C)CC)C(O)=NC(CC(C)C)C(O)=NC(CO)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(CO)C(O)=NC(C(C)CC)C(=O)OC1C
NPA024751	C=C1/C=C/C(=O)N(C)CC(=O)O[C@@H](CCCCCCCCCCCCCCC)[C@H](C)C(=O)[C@](C)(O)C(O)=NCC(O)=N1
NPA024750	C=C1/C=C/C(=O)N(C)CC(=O)O[C@@H](CCCCCCCCCCCCC(C)C)[C@H](C)C(=O)[C@](C)(O)C(O)=NCC(O)=N1
NPA024749	C=C1/C=C/C(=O)N(C)CC(=O)O[C@@H](CCCCCCCCCCCCCC)[C@H](C)C(=O)[C@](C)(O)C(O)=NCC(O)=N1
NPA024748	C=C1/C=C/C(=O)N(C)CC(=O)O[C@@H](CCCCCCCCCCC(C)CC)[C@H](C)C(=O)[C@](C)(O)C(O)=NCC(O)=N1
NPA024747	C=C1/C=C/C(=O)N(C)CC(=O)O[C@@H](CCCCCCCCCCCCC)[C@H](C)C(=O)[C@](C)(O)C(O)=NCC(O)=N1
NPA024746	C=C1/C=C/C(=O)N(C)CC(=O)O[C@@H](CCCCCCCCCCC(C)C)[C@H](C)C(=O)[C@](C)(O)C(O)=NCC(O)=N1
NPA024741	CC(=O)[C@H]1[C@@H]2C=C[C@@H]3[C@H]4CC=CC(O)=NCCC(O)[C@@H]5N=C(O)C(=C(O)C=C[C@@H]4C[C@@H]3[C@H]2C[C@H]1C)C5=O
NPA024740	CC(=O)[C@H]1[C@@H]2C=C[C@@H]3[C@H]4CC=CC(O)=NCCC[C@@H]5N=C(O)C(=C(O)C=C[C@@H]4C[C@@H]3[C@H]2C[C@H]1C)C5=O
NPA024739	CCCCCCCCC(C)[C@@H]1CC(O)=NCC(O)=N[C@@H](C(C)C)C(O)=N[C@H](CC(C)C)C(O)=N[C@@H](C)C(O)=N[C@@H](Cc2ccccc2)C(=O)O1
NPA024738	CCCCCCC[C@@H](O)CC(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](CC(=O)O)C(O)=N[C@H]1C(O)=N[C@H](CC(C)C)C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](CO)C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](CO)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H]([C@@H](C)CC)C(O)=N[C@H](CC(=O)O)C(=O)O[C@@H]1C
NPA024735	CCCc1cc(OC)cc(O)c1C(=O)Oc1c(OC)cc(CCC)c(C(=O)O)c1O
NPA024734	CCCc1cc(OC)cc(O)c1C(=O)Oc1c(O)cc(CCC)c(C(=O)OC)c1O
NPA024727	CCCCCCCCCC(Cl)CCCCCc1c(Cl)c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c(CCCCCC(Cl)CCCCCC)c(O)c1[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
NPA024726	CCCCCCCCCCCCc1c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc(CCCCCC(Cl)CCCCCCCCC)c([C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c1O
NPA024725	CCCCCCCCCC(Cl)CCCCCc1cc(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c(CCCCCC(Cl)CCCCCC)c(O)c1[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
NPA024724	CCCCCCCC(Cl)CCCCCc1cc(O)c(CCCCCC(Cl)CCCCCC)c(O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c1
NPA024719	CC(=O)N(C)[C@H](C(=O)N1C[C@H](C)C[C@H]1C(=O)N(C)[C@@H]1C(O)=N[C@@H](CC(C)C)C(=O)N2C[C@H](C)C[C@H]2C(O)=N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(O)=NCC(=O)OC1C)C(C)C
NPA024718	CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C(C)OC(=O)/C=C/C(C)C(O[C@@H]3O[C@H](C)C[C@@]4(OC(=O)O[C@H]4C)[C@H]3O)C(C)CC(C)C(=O)CCC3OC32)[C@@H]1OC
NPA024717	CC(C)CCCCC(=O)C1C(=O)OC[C@H]1CO
NPA024701	COC(=O)C1=CC(=O)C=C(OC)C12Oc1cc(C)cc(OC)c1C2=O
NPA024700	CCC(C)C/C1=C\C(C)=C\C=C\C=C\[C@](C)(O)[C@H](O[C@H]2OC[C@H](O[C@@H]3CC[C@@H](N(C)C)[C@H](C)O3)[C@@H](O)[C@@H]2N)/C=C\C=C\C(C)=C\C=C\C(C)=C\C[C@@H](C)N=C1O
NPA024699	CC1=C\C=C\C(C)=C\C[C@@H](C)N=C(O)/C(CC(C)C)=C/C(C)=C/C=C/C=C/[C@](C)(O)[C@H](O[C@H]2OC[C@H](O[C@@H]3CC[C@@H](N(C)C)[C@H](C)O3)[C@@H](O)[C@@H]2N)/C=C\C=C\1
NPA024698	CO[C@@H]1C[C@@H](O[C@H]2C=C(C)[C@@H](OC(C)=O)[C@]3(O)[C@@H](OC(C)=O)[C@@H](O)C4=C(C(=O)c5ccc([C@H]6C[C@@H](O[C@H]7C[C@](C)(O)[C@H](O[C@H]8CC[C@H](OC(=N)O)[C@@H](C)O8)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)c(O)c5C4=O)[C@]23O)O[C@@H](C)[C@H]1O
NPA024697	CO[C@@H]1C[C@@H](O[C@H]2C=C(C)[C@@H](O)[C@]3(O)[C@@H](OC(C)=O)[C@@H](O)C4=C(C(=O)c5ccc([C@H]6C[C@@H](O[C@H]7C[C@](C)(O)[C@H](O[C@H]8CC[C@H](OC(=N)O)[C@@H](C)O8)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)c(O)c5C4=O)[C@]23O)O[C@@H](C)[C@H]1O
NPA024696	CCCCCC/C=C\CC(O)CC(O)=NC(CC(C)C)C(O)=NC(CCC(=O)O)C(O)=NC(CCC(=N)O)C(O)=NC(C(O)=NC(CC(C)C)C(O)=NC(CCC(=N)O)C(O)=NC1COC(=O)C(C(C)CC)N=C(O)C(CCC(=N)O)N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(CCC(=N)O)N=C(O)C(CC(C)C)N=C(O)C(C(C)C)N=C1O)C(C)C
NPA024695	CCCCCCCC(O)CC(O)=NC(CC(C)C)C(O)=NC(CCC(=O)O)C(O)=NC(CCC(=N)O)C(O)=NC(C(O)=NC(CC(C)C)C(O)=NC(CCC(=N)O)C(O)=NC1COC(=O)C(C(C)C)N=C(O)C(CCC(=N)O)N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(CCC(=N)O)N=C(O)C(CC(C)C)N=C(O)C(C(C)C)N=C1O)C(C)C
NPA024694	CCCCCCCC(O)CC(O)=NC(CC(C)C)C(O)=NC(CCC(=O)O)C(O)=NC(CCC(=N)O)C(O)=NC(C(O)=NC(CC(C)C)C(O)=NC(CCC(=N)O)C(O)=NC1COC(=O)C(C(C)CC)N=C(O)C(CCC(=N)O)N=C(O)C(CC(C)C)N=C(O)C(CC(C)C)N=C(O)C(CCC(=N)O)N=C(O)C(CC(C)C)N=C(O)C(C(C)C)N=C1O)C(C)C
NPA024693	C=C1CC[C@H]2C(C)(C)[C@@H](O)CC[C@]2(C)[C@H]1C[C@@]12O[C@@H]1[C@H](O)C(CO)=CC2=O
NPA024692	C=C1CC[C@H]2C(C)(C)C(=O)CC[C@]2(C)[C@H]1C[C@@]12O[C@@H]1[C@H](O)C(CO)=CC2=O
NPA024691	C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C[C@@]12O[C@@H]1[C@H](O)C(CO)=CC2=O
NPA024687	C=C1[C@@]23C(=O)O[C@H](C)C24O[C@@]2(C(=C)[C@]5(C=CC(=O)OC5(C)C)CC[C@]32C)[C@H](O)[C@@]1(C)OC4=O
NPA024686	CCCCCCCCCCCC(O)CC(O)=NC1COC(=O)C(C(O)CCl)N=C(O)C([C@H](O)C(=O)O)N=C(O)C(C(C)O)N=C(O)C(C(C)O)N=C(O)C(CCN)N=C(O)C(CCO)N=C(O)CN=C(O)C(CCN)N=C1O
NPA024685	C=C(N=C(O)C(N=C(O)C(N=C(O)C(CO)N=C(O)/C(=C/C)N=C(O)C(C)N=C(O)C(N=C(O)C(C)N=C(O)C(C)N=C(O)C(C)N=C(O)C1CCCN1C(=O)/C(=C/C)N=C(O)CC(O)CCCCCCCCC)C(C)C)C(C)C)C(C)CC)C(O)=NC(C)C(O)=NC(C(O)=NC(C)C(O)=NC(C(O)=N/C(=C\C)C(O)=NC1C(O)=NC(C)C(O)=NC(CCN)C(O)=NC(CO)C(O)=NC(C(C)CC)C(=O)OC1C)C(C)C)C(C)C
NPA024684	C/C=C(\N=C(O)C(C)N(C)C)C(=O)N1CCCC1C(O)=NC(C)C(O)=NC(C(O)=NC(C)C(O)=NC(CCC(=N)O)C(O)=NC(Cc1ccccc1)C(O)=NC(C(O)=NC(C(O)=NC(CCC(=N)O)C(O)=NCC(O)=NC(CO)C(O)=N/C(=C/C)C(O)=NC(C(O)=NC1CS/C=C\N=C(O)C(C(C)C)N=C(O)C(CC(C)C)N=C1O)[C@H](C)CC)[C@H](C)CC)C(C)C)C(C)C
NPA024681	CC[C@H](C)C/C1=C\C(C)=C\C=C\C=C\[C@@](C)(O)[C@@H](O[C@@H]2OC[C@@H](O[C@H]3C[C@@](C)(O)[C@H](N(C)C)[C@@H](C)O3)[C@H](O)[C@H]2N)/C=C\C=C\C(C)=C\C=C\C(C)=C\C[C@H](C)N=C1O
NPA024680	CC1=C\C=C\C(C)=C\C[C@H](C)N=C(O)/C(CC(C)C)=C/C(C)=C/C=C/C=C/[C@@](C)(O)[C@@H](O[C@@H]2OC[C@@H](O[C@H]3C[C@@](C)(O)[C@H](N(C)C)[C@@H](C)O3)[C@H](O)[C@H]2N)/C=C\C=C\1
NPA024671	Cc1c(O)cc2c(c1O)C(=O)[C@H]1C[C@@H](Cl)C(C)(C)O[C@@]1(CC1C(C)(C)[C@@H](Cl)CC[C@]1(C)O)C2=O
NPA024670	Cc1c(O)cc2c(c1O)C(=O)C1=C[C@@H](Cl)C(C)(C)O[C@@]1(CC1C(C)(C)[C@@H](Cl)CC[C@]1(C)O)C2=O
NPA024669	Cc1c(O)cc2c(c1O)C(=O)[C@@]1(Cl)C[C@@H](Cl)C(C)(C)O[C@@]1(CC1C(C)(C)[C@@H](Cl)CC[C@]1(C)O)C2=O
NPA024666	C=C1[C@]23C(=O)O[C@@H](C)[C@]2(O)C(=O)O[C@@]1(C)[C@H](O)C1=C(C)[C@@]2(C=CC(=O)OC2(C)C)CC[C@]13C
NPA024663	CCC(C)C(O)/C=C/C(C)=C/C=C/C(C)CC(C)C1CC(O)C(C)/C=C/C=C/C(C)C/C=C(\C)C(O)/C=C/CC(O)C(C)/C=C/C(=O)O1
NPA024655	C=C1C[C@]2(O)[C@@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@@]2(C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C
NPA024641	CC1N=C(O)C(C(C)O)N=C(O)C(CN=C(O)C(CO)N=C(O)CC(N)C(=O)O)C(C)OC(=O)C2C(O)CCN2C(=O)C(C(O)C(C)C)N=C(O)C(C(C)c2c[nH]c3ccccc23)NC(=O)C(=Cc2c[nH]c3ccccc23)N=C(O)C2C(O)CCN2C(=O)CN=C1O
NPA024634	CCCCCCC(CCCCCC(O)C(=N)O)OC(=O)[C@@H]1CCCN1C(=O)c1ccccc1O
NPA024633	COC(=O)/C=C/C=C/C=C/C=C/C=C/C=C/c1cc(C)c(O)c(C)c1
NPA024632	COC(=O)/C=C/C=C/C=C/C=C/C=C/C=C/c1ccc(O)c(C)c1
NPA024621	C/C=C/C=C/C(O)=C1/C(=O)[C@]2(C)C(=O)[C@@](C)(O)[C@H]1[C@H]1[C@@]2(C(=O)CC/C=C/C)C(=O)C(C)=C(O)[C@@]1(C)O
NPA024620	C/C=C/CCC(=O)c1cc(C)c(O)c(C)c1O
NPA024619	C/C=C/C=C/C(=O)c1cc(C)c(O)c(C)c1O
NPA024614	CCCC(=O)N1CCC[C@H]1C(O)=N[C@H](C)C(O)=N[C@H](C(O)=N[C@H](CC(C)C)C(O)=N[C@H](C(O)=N[C@H]1C(O)=N[C@@H](C(C)C)C(O)=N[C@H]([C@H](C)CC)C(O)=N[C@@H](C(C)C)C(O)=N[C@H](C)C(O)=NCCC(=O)N2CCC[C@@H]2C(O)=N[C@@H](C(C)C)C(=O)O[C@@H]1C)[C@H](C)CC)C(C)C
NPA024613	CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2[C@@H](C)OC(=O)/C=C/[C@H](C)C(O[C@@H]3O[C@H](C)C[C@@]4(OC(=O)O[C@H]4C)[C@H]3O)[C@@H](C)C[C@](C)(O)C(=O)CC[C@@H]3O[C@@H]23)[C@@H]1OC
NPA024612	CCC(C)CC(C)/C=C(/C=C(C)/C=C/C=C/C=C/C=C/C=C/c1cc(O)c([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(=O)o1)C(=O)O
NPA024611	C/C=C/C=C/C(=O)CCC1(C)OC(=O)C(C)=C1O
NPA024610	C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@H]([C@@H]2CCC[C@H]2C(=O)O)C/C=C/C=C(/CN)[C@H](O)[C@@H](C)C1
NPA024603	CC[C@@H](C)[C@@H]1N=C(O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)N=C(O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)N=C(O)[C@H](C(C)C)N(C)C1=O
NPA024601	C=C1[C@@H](O)[C@H]2[C@]3(C)CC[C@H](OC(C)=O)C(C)(C)[C@H]3CC[C@]2(C)[C@H]2C(=O)O[C@@H](C)C(=O)[C@]12C
NPA024600	CCCCCCC/C=C/C=C/C(=O)CCc1c(O)c2c(c(C(=O)O)c1O)C(=O)N(CCC(C)C)C2
NPA024599	CCCCCCC/C=C/C=C/C(=O)CCc1c(O)c2c(c(C(=O)O)c1O)C(O)=NC2
NPA024598	CCCCCCCCC/C=C/C(=O)CCc1c(O)c(C=O)c2c(c1O)C(=O)OC2OC
NPA024594	CCC/C=C/[C@H]1C=CC(=O)[C@H](O)[C@@H]1C(=O)C(C)O
NPA024593	CCC/C=C/[C@H]1C=CC(=O)[C@H](O)[C@H]1C(=O)C(C)O
NPA024588	CC1=C\C=C\C(O)CC(O)C(O)C(O)C(C)/C=C/C=C/C=C/C(O)=NC(C)C/C=C\C=C\C(C)=C\1
NPA024586	COc1cc(=O)oc(C=CC=CC=C[C@H]2OC[C@@](C)(O)[C@H]2O)c1C
NPA024583	CC[C@@H](C)C[C@@H](O)c1cc(=O)c(CO)co1
NPA024582	CC[C@@H](C)C[C@H](O)c1cc(=O)c(CO)co1
NPA024581	COc1cc2oc(C)cc(=O)c2c(O)c1CC(C)c1ccco1
NPA024580	CCC[C@@H]1[C@H]2C(=O)OC(=O)[C@@]23CC[C@@]12C(=O)OC(=O)[C@@H]2C[C@H](C)[C@H]3O
NPA024572	COc1cc(O)c2c(c1C)[C@](C)([C@H](C)OC(C)=O)OC2=O
NPA024571	Cc1c(O)cc(O)c2c1[C@H](O)CCC2=O
NPA024569	CC(C)=CCc1c(C)cc(O)c(CC=C(C)C)c1Oc1cc(C)cc(O)c1
NPA024567	CC1=C(OC2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)CC(C(C)C(O)C(C)C)OC1=O
NPA024561	C[C@@H](O)[C@@H]1OC(=O)c2c(O)ccc(C(=O)O)c21
NPA024558	COC(OC)c1ccc2c(c1O)C(=O)c1ccccc1C2=O
NPA024557	CCCCC(=O)Cc1cc(O)cc2c1C(=O)c1c(O)ccc(O)c1C2=O
NPA024556	CCCC(=O)Cc1cc(O)cc2c1C(=O)c1c(O)ccc(O)c1C2=O
NPA024555	O=C(O)CCCCc1cc(O)cc2c1C(=O)c1c(O)ccc(O)c1C2=O
NPA024554	CCCCCCc1cc(O)cc2c1C(=O)c1c(O)ccc(O)c1C2=O
NPA024553	COc1c(O)cc2c(=O)c3c(oc2c1C(=O)O)CC(C)(O)OC3
NPA024551	C[C@H]1C/C=C\C=C\[C@@H]2CC(=O)C[C@H]2[C@H](O)/C=C/C(=O)O1
NPA024546	CCCCCC1OC(CC2OCc3c(O)cccc32)C(O)C1O
NPA024545	CCCCCC(O)C(O)C(O)C(O)CC1OCc2c(O)cccc21
NPA024544	CCCCCC(O)CC(O)C(O)CC1OCc2c(O)cccc21
NPA024543	CCCCC/C=C/C(O)C(O)CC1OCc2c(O)cccc21
NPA024542	CCCCC(O)C/C=C/C=C/C1OCc2c(O)cccc21
NPA024539	CCCC[C@@H](O)CC/C=C/C=C/c1cccc(O)c1C=O
NPA024538	CC1=CC2=Cc3cc(O)cc(O)c3C(=O)[C@@]2(O)CO1
NPA024537	CC(=O)c1cc2c(cc1O)C(=O)c1cc(O)cc(O)c1C2=O
NPA024536	CC(=O)CC1=C(C)C(=O)c2c(O)cc(O)cc2C1=O
NPA024534	C[C@@H](O)C[C@@H](O)C[C@H]1CCCC(=O)O1
NPA024533	CCC(C)CCCCOC(=O)c1c(O)c(Cl)c(C)c(Cl)c1Oc1c(OC)cc(O)cc1C(=O)OC
NPA024530	Cc1cc(O)c(O)c2oc(C[C@H](C)O)cc(=O)c12
NPA024522	CC/C=C(\C)c1ccc(C(C)O)c(=O)o1
NPA024521	C/C(=C\C(C)O)c1ccc(C)c(=O)o1
NPA024520	CC(=O)/C=C(\C)c1ccc(C)c(=O)o1
NPA024519	CCc1ccc(C(C)(O)C(O)CC)oc1=O
NPA024518	CCC(O)C(C)(O)c1ccc(C)c(=O)o1
NPA024517	C[C@@H]1CC2=C(C(=O)c3c(O)cccc3C2)[C@H](C)[C@@H]1O
NPA024510	CCCCC[C@H]1C(=O)O[C@H](C)[C@H](N=C(O)c2cccc(N=CO)c2O)C(=O)O[C@@H](C)[C@@H]1O
NPA024503	CCCCC/C=C/C1=C(CO)C2OC(C)(C)[C@@H](O)C[C@]2(O)[C@H](O)[C@@H]1O
NPA024490	CCC(C)/C=C(\C)C(=O)Oc1c(C)cc(C)c(O)c1C
NPA024489	C/C(=C\[C@H](C)[C@H](C)O)[C@H]1OCc2c(oc(=O)c(C)c2O)[C@@]1(C)O
NPA024488	O=C(CCCCCCO)C[C@@H]1CC2=C(CC[C@H](O)C2=O)O1
NPA024487	CCCCCC[C@H](O)[C@@H]1C[C@@H](OC(C)=O)C2=C(O1)[C@H](O)CCC2=O
NPA024486	CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3C(=O)Oc4c(O)c(C)cc(c43)C(=O)O1)O2
NPA024485	CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C3c4c(cc(C)c(O)c4OC3OC)C(=O)O1)O2
NPA024484	CCOC(=O)c1cc(O)cc(O)c1C(=O)CC
NPA024482	CCOC(=O)Cc1cc(OC)cc(OC)c1C(=O)CC
NPA024479	CCCCCC1OC(=O)C(C(C)C)N=C(O)C(C)N=C(O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C(=O)C1(C)C
NPA024470	COc1cc(O)cc2c1C(=O)O[C@H](C)C/C=C/CCCC2
NPA024469	CCOC(=O)c1c(O)cc(O)cc1CCCCCCCC(C)=O
NPA024468	CCC[C@@H](O)[C@@H]1C=Cc2c(cc(CC=C(C)C)c(O)c2C=O)O1
NPA024467	CCCCC(O)/C=C/c1c(O)cc(CC=C(C)C)c(O)c1C=O
NPA024466	C/C=C(\C)c1cc(OC)c(CO)c(=O)o1
NPA024460	COc1ccc(-c2cc3c(c(=O)o2)C[C@H]2[C@@](C)(CC[C@@]4(O)C(C)(C)[C@@H](O)CC[C@]24C)O3)cc1
NPA024459	C/C=C/C(=O)O[C@@H]1/C=C/C=C\C[C@H](O)C[C@@H](O)/C=C/C=C/CCC[C@H](C)OC(=O)/C=C\C=C\C1
NPA024453	C/C=C/C(=O)C1=C(/C=C/C)C(=O)[C@@H](C)[C@@]1(C)O
NPA024451	CC(O)=N[C@@H](CC(C)C)C(O)=N[C@@H]1C(O)=N[C@H](Cc2ccc(O)cc2)C(O)=N[C@H](C)C(O)=N[C@@H](C)C(O)=N[C@H](C)C(O)=N[C@@H](C(C)C)C(=O)O[C@@H]1C
